,Unnamed: 0,Bug ID,Product,Component,Assignee,Status,Resolution,Summary,Changed
8995,8995,187851,Drivers,1,jarkko.sakkinen,ASSIGNED, ---,tpm_crb driver change causes system freeze on second suspend - acer aspire vn7-592g,2021-02-04 13:50:08
8996,8996,203561,Drivers,1,jarkko.sakkinen,ASSIGNED, ---,bisected tpm tpm0: tpm_try_transmit: send(): error -5,2020-03-28 09:07:10
8997,8997,86031,Drivers,1,jth,ASSIGNED, ---,"[bisected] lpc_sch.c: hard reset required to get out of suspend since 3.13, unless acpi_enforce_resources=strict - intel atom z520, acer ao 751h",2014-12-01 07:30:48
8998,8998,205031,Drivers,8,jwrdegoede,ASSIGNED, ---,input: gpio-keys as /devices/platform/intcfd9:00/gpio-keys.0.auto/input/input5360,2019-10-05 10:58:19
8999,8999,86091,Drivers,64,kernel,ASSIGNED, ---,missing null check of the return value of skb_clone() in function l2_pull_iqueue(),2020-05-21 08:13:31
9000,9000,215881,Drivers,45,kvalo,ASSIGNED, ---,ath11k: qca6390: hardware rfkill enablement can break suspend (s3),2022-05-06 14:51:03
9001,9001,51041,Drivers,57,linux-bluetooth,ASSIGNED, ---,acer aspire s7 bluetooth adapter detected but returns no devices,2012-11-30 01:33:50
9002,9002,60847,Drivers,57,linux-bluetooth,ASSIGNED, ---,[regression][bisected][patch] cambridge silicon radio bluetooth dongle doesn't work,2014-11-07 03:34:48
9003,9003,101581,Drivers,57,linux-bluetooth,ASSIGNED, ---,[bdw]execute s3 script  causes warning: cpu: 2 pid: 1542 at drivers/base/firmware_class.c:1147 _request_firmware+0xa8f/0xac0(),2015-07-17 03:19:26
9004,9004,102061,Drivers,57,linux-bluetooth,ASSIGNED, ---,4.1 panics intermittently if bt mouse is connected via intel 7260 wifi/bt combo and then disconnected,2015-09-02 08:55:31
9005,9005,202285,Drivers,67,linuxwifi,ASSIGNED, ---,iwlwifi:7260: assert 14fd on 80mhz - wifi-24623,2020-07-17 10:35:36
9006,9006,202399,Drivers,67,linuxwifi,ASSIGNED, ---,iwlwifi: 8260: wireless module found on cold boot but not on reboot,2020-11-28 21:42:50
9007,9007,203311,Drivers,67,linuxwifi,ASSIGNED, ---,"iwlwifi 8265 ""no beacon heard"" when switching networks",2020-07-17 10:35:36
9008,9008,203805,Drivers,67,linuxwifi,ASSIGNED, ---,iwlwifi: 8265: error sending statistics_cmd: time out after 2000ms,2021-07-18 16:29:36
9009,9009,204643,Drivers,67,linuxwifi,ASSIGNED, ---,iwlwifi: 8265: enabling rf-kill causes kernel warning: tx on unused queue 5,2021-11-08 21:21:10
9010,9010,204655,Drivers,67,linuxwifi,ASSIGNED, ---,iwlwifi: 7260: random disconnects with nmi_interrupt_unknown,2020-07-17 10:35:39
9011,9011,204873,Drivers,67,linuxwifi,ASSIGNED, ---,iwlwifi: 9260: fw error in sync cmd statistics_cmd,2020-07-17 10:35:32
9012,9012,204919,Drivers,67,linuxwifi,ASSIGNED, ---,iwlwifi: warn at drivers/net/wireless/intel/iwlwifi/mvm/tx.c:638,2020-07-17 10:35:33
9013,9013,204959,Drivers,67,linuxwifi,ASSIGNED, ---,"iwlwifi: ax200: tof_range_req command is called, crash on firmware.",2020-07-17 10:35:36
9014,9014,205123,Drivers,67,linuxwifi,ASSIGNED, ---,iwlwifi: ax200: failed to start rt ucode,2022-01-02 12:34:38
9015,9015,205829,Drivers,67,linuxwifi,ASSIGNED, ---,intel ax200 not properly reinitialized on reboot,2020-07-17 10:35:38
9016,9016,206971,Drivers,67,linuxwifi,ASSIGNED, ---,iwlwifi: bug: sleeping function called from invalid context at net/core/dev.c:9919,2020-11-29 11:05:41
9017,9017,43066,Drivers,1,nick.cheng,ASSIGNED, ---,areca arc-1210 raid controller resets itself after resuming from acpi s3 state,2013-04-25 04:17:42
9018,9018,47971,Drivers,62,perex,ASSIGNED, ---,"jamming in sound, hda, alc268 codec, acer extensa 5620z",2013-12-23 16:38:01
9019,9019,199449,Drivers,62,perex,ASSIGNED, ---,[regression] usb sound card's pcm not shown and left speaker is quieter than right one,2018-04-23 02:42:14
9020,9020,35452,Drivers,56,rjw,ASSIGNED, ---,devices not available after resume from suspend to ram,2015-11-08 19:16:07
9021,9021,42849,Drivers,51,romieu,ASSIGNED, ---,"wol doesn't work for rtl8111/8168b, r8169 driver problem",2016-02-16 22:13:22
9022,9022,45911,Drivers,51,romieu,ASSIGNED, ---,realtek rtl8111/8168b ethernet device unusable after suspend cycle.,2016-03-19 17:15:08
9023,9023,65011,Drivers,51,romieu,ASSIGNED, ---,any kernel past 2.6.x,2016-03-19 17:27:52
9024,9024,65361,Drivers,51,romieu,ASSIGNED, ---,wakeonlan fails if pm-hibernate used,2016-03-19 17:16:31
9025,9025,71191,Drivers,51,romieu,ASSIGNED, ---,warning: cpu: 0 pid: 0 at net/sched/sch_generic.c:264 dev_watchdog+0x266/0x270(),2020-05-07 11:54:48
9026,9026,100601,Drivers,51,romieu,ASSIGNED, ---,network kernel 4.x bugs,2016-03-19 17:11:59
9027,9027,201977,Drivers,51,sasha.neftin,ASSIGNED, ---,[hp 847b i5-8300h ]e1000e took too much time in e1000_init_phy_workarounds_pchlan() during resume from suspend to idle,2020-05-13 18:32:31
9028,9028,70311,Drivers,51,srivatsa,ASSIGNED, ---,kernel 3.12+ breaks r8169 ethernet cards on suspend,2016-03-19 17:27:20
9029,9029,12045,Drivers,57,stiff11,ASSIGNED, ---,bluetooth dongle not work,2015-12-13 01:08:13
9030,9030,102091,Drivers,1,tomas.winkler,ASSIGNED, ---,asus ux32ln ultrabook freeze on suspend when mei_me runtime pm turned on,2018-11-22 20:07:04
9031,9031,202311,Drivers,1,tomasw,ASSIGNED, ---,"mei_me intermittently over 2,000 ms on resume from suspend",2020-01-08 15:50:20
9032,9032,42801,Drivers,83,wim,ASSIGNED, ---,it87 watchdog timer driver not working,2016-03-07 15:08:26
9033,9033,205015,Drivers,51,yu.c.chen,ASSIGNED, ---,e1000e: hardware error - kills subsequent suspends,2021-12-07 14:10:05
9034,9034,215586,Drivers,45,kvalo,ASSIGNED, ---,ath11k: failed to fetch board data [17cb:1103] - [105b:e0b8],2022-02-21 13:53:06
9035,9035,42741,Drivers,34,alan,ASSIGNED, ---,info: possible circular locking dependency detected in sirdev_write_complete,2012-05-12 02:23:26
9036,9036,42840,Drivers,45,brcm80211-dev-list,REOPENED, ---,broadcom bcm4313 random ap disconnects and network hang,2016-02-16 22:09:20
9037,9037,196253,Drivers,32,dmitry.torokhov,REOPENED, ---,middle button on trackpoint is not detected on thinkpad e470,2019-06-14 08:21:03
9038,9038,43070,Drivers,57,drivers_bluetooth,REOPENED, ---,bluetooth freeze my pc.,2014-06-25 02:13:08
9039,9039,8740,Drivers,32,drivers_input-devices,REOPENED, ---,synaptics touchpad lost sync and becomes unusable,2015-03-23 14:07:10
9040,9040,14434,Drivers,32,drivers_input-devices,REOPENED, ---,[patch]touch screen jitters on zaurus,2013-12-11 20:28:44
9041,9041,28912,Drivers,32,drivers_input-devices,REOPENED, ---,wireless mobile mouse 6000 recognised as joystick,2016-06-26 05:37:12
9042,9042,33292,Drivers,32,drivers_input-devices,REOPENED, ---,[psmouse] trackpoint takes long time to get detected,2021-10-15 22:50:53
9043,9043,43197,Drivers,32,drivers_input-devices,REOPENED, ---,sentelic touchpad bug,2015-02-19 17:36:47
9044,9044,48161,Drivers,32,drivers_input-devices,REOPENED, ---,elantech touchpad lost sync and becomes unusable,2015-03-10 18:27:35
9045,9045,84141,Drivers,32,drivers_input-devices,REOPENED, ---,keyboard leds are not synchronized with keyboard state,2014-09-08 21:57:27
9046,9046,203619,Drivers,32,drivers_input-devices,REOPENED, ---,logitech wireless receiver 046d:c52f : mouse not working,2019-08-06 08:04:08
9047,9047,204771,Drivers,32,drivers_input-devices,REOPENED, ---,elan touchpad stopped working on hp stream x360 11-aa002ng,2020-03-22 12:20:59
9048,9048,212647,Drivers,32,drivers_input-devices,REOPENED, ---,dell alps touchpad not detected,2022-01-19 20:06:13
9049,9049,83571,Drivers,65,drivers_mmc-sd,REOPENED, ---,errors on writing on samsung microsdxc 64 gb card in mmc card reader in thinkpad t520,2018-05-11 08:51:03
9050,9050,12877,Drivers,51,drivers_network,REOPENED, ---,"tg3: eth0 transit timed out, resetting -> dead nic",2022-02-19 15:21:47
9051,9051,14737,Drivers,51,drivers_network,REOPENED, ---,e1000e driver experiences large packet losses,2016-02-16 22:19:13
9052,9052,43095,Drivers,51,drivers_network,REOPENED, ---,kernel oops (and system hangs) with e1000,2016-03-23 15:13:46
9053,9053,45711,Drivers,51,drivers_network,REOPENED, ---,[bisected]wol doesn't work with driver via-velocity,2016-03-19 17:17:22
9054,9054,76631,Drivers,51,drivers_network,REOPENED, ---,sierra gobi 3000 wwan no longer works on fujitsu lifebook e782,2019-03-22 18:39:17
9055,9055,82761,Drivers,51,drivers_network,REOPENED, ---,dmar:[fault reason 06] pte read access is not set,2016-11-07 12:49:44
9056,9056,198133,Drivers,51,drivers_network,REOPENED, ---,"r8169 0000:01:00.0 enp1s0: rtl_ocp_gphy_cond == 1 (loop: 10, delay: 25) followed by connectivity problems",2020-07-16 10:58:28
9057,9057,209839,Drivers,51,drivers_network,REOPENED, ---,"r8169 (rtl8125b): ""rtl_rxtx_empty_cond == 0 (loop: 42, delay: 100)"" and connectivity loss, caused by small fragmented datagrams",2021-08-17 00:44:04
9058,9058,85601,Drivers,45,drivers_network-wireless,REOPENED, ---,iwlwifi: dvm:  wireless-n 100 samba upload speed collapses after some seconds,2015-05-07 15:20:27
9059,9059,86861,Drivers,45,drivers_network-wireless,REOPENED, ---,rtl8185l pci ifup freeze system,2014-12-15 19:13:32
9060,9060,97101,Drivers,57,drivers_network-wireless,REOPENED, ---,intel centrino advanced-n 6205 [taylor peak] with 11n_disabled=0 conflicts with bcm2045b (bdc-2.1),2016-05-23 10:15:15
9061,9061,211731,Drivers,45,drivers_network-wireless,REOPENED, ---,wifi (brcmfmac) regression between 20201218 and 20210208 on raspberry pi 4,2021-02-21 13:02:11
9062,9062,212457,Drivers,67,drivers_network-wireless-intel,REOPENED, ---,iwlwifi: ax200: config space inaccessible after resume from suspend; cannot transition from d3hot to d0,2021-12-15 22:00:59
9063,9063,214343,Drivers,67,drivers_network-wireless-intel,REOPENED, ---,intel 9560 crashes immediately on iwl_mvm_ppag_init(),2022-04-08 13:39:43
9064,9064,155161,Drivers,1,drivers_other,REOPENED, ---,patch missing or incorrect ids in ahci.c for dawicontol sata controler (88se9170) [1b4b:9170] / [dc93:600e],2020-06-19 15:35:13
9065,9065,44021,Drivers,56,drivers_pci,REOPENED, ---,internal sd card reader is not working on dell xps 17 l502x,2016-02-16 22:18:36
9066,9066,60111,Drivers,56,drivers_pci,REOPENED, ---,null pointer deref in aspm alloc_pcie_link_state() on non-compliant topology,2017-01-27 23:43:38
9067,9067,75291,Drivers,56,drivers_pci,REOPENED, ---,jmicron internal card reader recognizes sd only when inserted at startup,2016-09-11 22:30:49
9068,9068,194431,Drivers,56,drivers_pci,REOPENED, ---,"bbswitch pci - pcie bus error: severity=corrected, type=physical layer, id=00e0(receiver id)",2018-11-08 21:27:50
9069,9069,206109,Drivers,56,drivers_pci,REOPENED, ---,boltd probing is timing out,2020-08-24 07:18:34
9070,9070,208507,Drivers,56,drivers_pci,REOPENED, ---,bisected: i2c timeout loading module ddbridge with commit d2345d1231d80ecbea5fb764eb43123440861462,2021-10-17 12:55:25
9071,9071,213873,Drivers,56,drivers_pci,REOPENED, ---,hotplug ethernet cable to runtime suspended realtek nic doesn't raise pcie pme irq on intel adl,2021-08-09 10:41:35
9072,9072,76971,Drivers,8,drivers_platform_x86,REOPENED, ---,can't adjust brightness (toshiba tecra a50-a-130),2016-12-22 01:07:37
9073,9073,114161,Drivers,8,drivers_platform_x86,REOPENED, ---,pinctrl-baytrail: potential error: setting gpio with direct_irq_en to output,2017-08-07 12:35:47
9074,9074,34772,Drivers,25,drivers_video-dri,REOPENED, ---,[radeon] [r300] gpu lockups with when kms is enabled,2016-03-23 19:01:09
9075,9075,50521,Drivers,25,drivers_video-dri,REOPENED, ---,nouveau_acpi call _dsm with wrong parameter,2013-12-28 12:10:07
9076,9076,102401,Drivers,25,drivers_video-dri,REOPENED, ---,radeon displayport audio warping,2018-10-10 22:33:39
9077,9077,113021,Drivers,25,drivers_video-dri,REOPENED, ---,"poweroff hangs due to a kworker being busy indefinitely, unless proprietary nvidia driver loaded",2016-05-16 21:45:55
9078,9078,200531,Drivers,25,drivers_video-dri,REOPENED, ---,amdgpu: *error* reg_wait timeout when a display is put to sleep,2018-12-31 15:16:02
9079,9079,203471,Drivers,25,drivers_video-dri,REOPENED, ---,tearing on raven ridge and rx560x prime setup even with vsync enabled,2020-10-16 15:34:36
9080,9080,205291,Drivers,25,drivers_video-dri,REOPENED, ---,cannot switch off radeon hd 4330/4350/4550 with vgaswitcheroo,2020-05-07 10:39:18
9081,9081,209713,Drivers,25,drivers_video-dri,REOPENED, ---,amdgpu drivers/gpu/drm/amd/amdgpu/../display/dc/dcn10/dcn10_link_encoder.c:483 dcn10_get_dig_frontend+0x9e/0xc0 [amdgpu] when resuming from s3 state,2021-03-01 20:46:51
9082,9082,212107,Drivers,25,drivers_video-dri,REOPENED, ---,temperature increase by 15°c on radeon gpu,2021-06-24 21:03:58
9083,9083,63641,Drivers,74,drivers_video-other,REOPENED, ---,"vgaarb only looks for vga class devices, missing discrete secondary video cards in laptops",2016-09-13 02:43:15
9084,9084,89581,Drivers,83,drivers_watchdog,REOPENED, ---,netdev watchdog: eth0 (r8169): transmit queue 0 timed out,2020-06-24 10:05:21
9085,9085,41422,Drivers,35,greg,REOPENED, ---,plug in usb laptop causes system suspend - acer 4930g.,2013-04-09 06:23:26
9086,9086,46951,Drivers,35,greg,REOPENED, ---,[bisected]usb issues on fujitsu t2020 (and maybe others?) since after 3.2,2013-03-30 16:50:12
9087,9087,47421,Drivers,35,greg,REOPENED, ---,samsung scx-3205 scanner does not work with toshiba satellite l855,2018-01-04 18:35:46
9088,9088,48761,Drivers,35,greg,REOPENED, ---,mceusb driver is buggy compared to lirc,2017-08-24 14:59:12
9089,9089,115221,Drivers,35,greg,REOPENED, ---,unable to handle kernel null pointer dereference at usb_audio_probe,2016-03-25 12:21:11
9090,9090,208117,Drivers,65,lenb,REOPENED, ---,rtsx_pci not restoring aspm state after suspend/resume,2021-04-22 19:37:35
9091,9091,60824,Drivers,57,linux-bluetooth,REOPENED, ---,"[patch][regression] cambridge silicon radio, ltd bluetooth dongle unusable",2022-04-19 03:01:41
9092,9092,103971,Drivers,57,linux-bluetooth,REOPENED, ---,"ath3k-1.fw incorrect/out of date, non-functional.",2015-09-10 17:51:42
9093,9093,203663,Drivers,67,linuxwifi,REOPENED, ---,iwlwifi: 8265: got an ht rate for a non data frame | flags:0x88/mcs:4 (drivers/net/wireless/intel/iwlwifi/mvm/tx.c:336 iwl_mvm_get_tx_rate),2020-12-04 10:37:31
9094,9094,204271,Drivers,67,linuxwifi,REOPENED, ---,iwlwifi: 7260: frequent dropouts/latency,2021-01-06 08:13:24
9095,9095,60697,Drivers,8,mjg59-kernel,REOPENED, ---,"bluetooth re-enabled after resume from hibernation (lenovo thinkpad, x201 3626)",2017-03-02 17:47:00
9096,9096,215043,Drivers,67,networking_wireless,REOPENED, ---,iwlwifi: ax210: allow 6 ghz wi-fi 6e operation in germany,2022-04-21 10:21:06
9097,9097,63051,Drivers,62,perex,REOPENED, ---,"snd_via82xx: on boot, muted line-in makes output noise",2013-12-19 11:53:17
9098,9098,110561,Drivers,62,perex,REOPENED, ---,"macbook8,1 12-inch (early 2015)  no speaker sound output",2021-11-16 10:08:59
9099,9099,120491,Drivers,62,perex,REOPENED, ---,no sound creative sound blaster z ssid: 1102:0023,2018-05-13 16:37:00
9100,9100,202303,Drivers,62,perex,REOPENED, ---,teclast f5 (laptop) inbuilt stereo speakers not recognized,2019-01-17 15:05:34
9101,9101,207741,Drivers,62,perex,REOPENED, ---,hd-audio headphones not detected on lenovo e495,2020-10-20 18:07:52
9102,9102,211271,Drivers,62,perex,REOPENED, ---,headset mic is always detected as unplugged (hp envy x360 13),2021-07-20 05:43:32
9103,9103,211273,Drivers,62,perex,REOPENED, ---,[realtek alc1220] snd_hda_intel no codecs found! (no sound) after upgrading bios on motherboard gigabyte b550m aorus pro-p (amd ryzen),2021-04-11 19:47:19
9104,9104,211853,Drivers,62,perex,REOPENED, ---,realtek alc295 external headset microphone not working on acer spin 5 - sp513-54n,2022-04-14 14:37:22
9105,9105,212711,Drivers,62,perex,REOPENED, ---,usb speaker - sound test give static,2021-09-15 23:23:28
9106,9106,212733,Drivers,62,perex,REOPENED, ---,"hp omen laptop dc0019-ur: needs alsa quirk for proper microphone use, mute led",2021-05-06 08:44:49
9107,9107,215035,Drivers,62,perex,REOPENED, ---,add quirk for tc-helicon goxlr,2021-11-17 20:18:17
9108,9108,198281,Drivers,24,rui.zhang,REOPENED, ---,kernel sleeps immediately upon waking.,2018-04-19 14:38:13
9109,9109,41752,Drivers,35,xhci,REOPENED, ---,[patch]usb 3.0 port does not recognize external disk,2016-02-17 08:44:29
9110,9110,186221,Drivers,56,yu.c.chen,REOPENED, ---,pcieport takes more than 1 second to suspend and more than 1 second to resume - macbook pro 2015,2017-02-13 06:39:53
9111,9111,7746,Drivers,32,drivers_input-devices,REOPENED, ---,accented letters don't get capitalized by caps lock in unicode mode,2022-04-21 09:24:35
9112,9112,60533,Drivers,38,dri-devel,REOPENED, ---,cve-2013-7445: remote web page triggerable dos in linux drm graphics.,2021-09-26 19:43:12
9113,9113,9200,Drivers,51,aabdulla,RESOLVED,UNREPRODUCIBLE,(net forcedeth) frequent network ups and downs,2009-04-21 16:34:37
9114,9114,9308,Drivers,51,aabdulla,RESOLVED,CODE_FIX,forcedeth causes 7 hour boot delay,2007-11-19 21:32:46
9115,9115,12639,Drivers,51,aabdulla,RESOLVED,DUPLICATE,reversed mac address with msi k7n2's integrated nic + forcedeth,2009-02-27 00:24:16
9116,9116,14918,Drivers,38,acpi-bugzilla,RESOLVED,DOCUMENTED,video get very slowly when keyboard bright keys are pressed.,2010-05-10 20:54:55
9118,9118,15258,Drivers,16,acpi_platform-drivers,RESOLVED,OBSOLETE,toshiba tablet events not available -- toshiba portege r400,2013-11-20 13:26:53
9119,9119,15808,Drivers,16,acpi_platform-drivers,RESOLVED,OBSOLETE,eeepc 1001p - acpi key for wi-fi on/off actually enables/disables lan,2013-12-10 18:25:35
9120,9120,15900,Drivers,16,acpi_platform-drivers,RESOLVED,CODE_FIX,acer aspire 5740 not recognized by acer-wmi,2012-07-11 15:57:45
9121,9121,16075,Drivers,16,acpi_platform-drivers,RESOLVED,CODE_FIX,dell studio 1555 eject key does not work,2012-07-20 12:42:26
9122,9122,16093,Drivers,16,acpi_platform-drivers,RESOLVED,INSUFFICIENT_DATA,backlight control not working with acer travelmate 6492 and kernel 2.6.34,2012-11-20 17:22:02
9123,9123,16366,Drivers,16,acpi_platform-drivers,RESOLVED,INSUFFICIENT_DATA,asus atk0110 causes time keepings issues - ntp will not sync,2013-12-10 21:48:35
9124,9124,16442,Drivers,16,acpi_platform-drivers,RESOLVED,WILL_NOT_FIX,mute/unmute function keys not detected but working,2012-08-09 14:31:44
9125,9125,16521,Drivers,16,acpi_platform-drivers,RESOLVED,OBSOLETE,laptop running hot and toshiba_acpi doesn't insert toshiba m645-s4050,2012-11-05 14:21:09
9126,9126,16570,Drivers,16,acpi_platform-drivers,RESOLVED,CODE_FIX,"acer-wmi is loaded on a lenovo ideapad s12 (intel/broadcom version), causes problems with networkmanager",2012-08-13 15:47:22
